Captured information of Process Named: Firefox
CPU Usage(%), GPU Usage(%), GPU Engines use, RAM Memory(GBs)
------------------------------------------------------------
08/12/2019 1:01:57, 0, 0, 4,29296875
08/12/2019 1:01:58, 0, 0, 4,29296875
08/12/2019 1:01:59, 0, 0, 4,29296875
08/12/2019 1:02:00, 0, 0, 4,29296875
08/12/2019 1:02:01, 0, 0, 4,29296875
08/12/2019 1:02:02, 0, 0, 4,29296875
08/12/2019 1:02:03, 0, 0, 4,29296875
08/12/2019 1:02:04, 0, 0, 4,29296875
08/12/2019 1:02:06, 0, 0, 4,29296875
08/12/2019 1:02:07, 0, 0, 4,29296875
08/12/2019 1:02:08, 0, 0, 4,29296875
08/12/2019 1:02:09, 0, 0, 4,29296875
08/12/2019 1:02:10, 0, 0, 4,29296875
08/12/2019 1:02:11, 0, 0, 4,29296875
08/12/2019 1:02:12, 0, 0, 4,29296875
08/12/2019 1:02:13, 0, 0, 4,29296875
08/12/2019 1:02:14, 0, 0, 4,29296875
08/12/2019 1:02:15, 0, 0, 4,29296875
08/12/2019 1:02:16, 0, 0, 4,29296875
08/12/2019 1:02:17, 0, 0, 4,29296875
08/12/2019 1:02:18, 0, 0, 4,29296875
08/12/2019 1:02:19, 0, 0, 4,29296875
08/12/2019 1:02:20, 0, 0, 4,29296875
08/12/2019 1:02:21, 0, 0, 4,29296875
08/12/2019 1:02:22, 0, 0, 4,29296875
08/12/2019 1:02:23, 0, 0, 4,29296875
08/12/2019 1:02:24, 0, 0, 4,29296875
------------------------------------------------------------
Average CPU %: 0, Average GPU %: 0, Average RAM (MBs): 4,29296875
